sample	strainID	genus	species	count	count_correct	replicate	day	measure_env	evolution_env
BS5_t0	HAMBI_3237	Microvirga	lotononidis	12	12	E	0	none	bact_strep
BS6_t0	HAMBI_0006	Pseudomonas	putida	57	57	F	0	none	bact_strep
BS6_t0	HAMBI_0097	Acinetobacter	johnsonii	11	11	F	0	none	bact_strep
BS6_t0	HAMBI_0105	Agrobacterium	tumefaciens	42	74	F	0	none	bact_strep
BS6_t0	HAMBI_0262	Brevundimonas	bullata	28	66	F	0	none	bact_strep
BS6_t0	HAMBI_0403	Comamonas	testosteroni	61	48	F	0	none	bact_strep
BS6_t0	HAMBI_1279	Hafnia	alvei	109	109	F	0	none	bact_strep
BS6_t0	HAMBI_1287	Citrobacter	koseri	12008	12063	F	0	none	bact_strep
BS6_t0	HAMBI_1292	Morganella	morganii	61	61	F	0	none	bact_strep
BS6_t0	HAMBI_1299	Kluyvera	intermedia	60	53	F	0	none	bact_strep
BS6_t0	HAMBI_1842	Sphingobium	yanoikuyae	48	84	F	0	none	bact_strep
BS6_t0	HAMBI_1896	Sphingobacterium	spiritivorum	74	130	F	0	none	bact_strep
BS6_t0	HAMBI_1972	Aeromonas	caviae	4933	3469	F	0	none	bact_strep
BS6_t0	HAMBI_1977	Pseudomonas	chlororaphis	1880	2644	F	0	none	bact_strep
BS6_t0	HAMBI_1988	Chitinophaga	sancti	25	35	F	0	none	bact_strep
BS6_t0	HAMBI_2159	Trinickia	caryophylli	50	88	F	0	none	bact_strep
BS6_t0	HAMBI_2160	Bordetella	avium	14	33	F	0	none	bact_strep
BS6_t0	HAMBI_2164	Cupriavidus	oxalaticus	15	21	F	0	none	bact_strep
BS6_t0	HAMBI_2443	Paracoccus	denitrificans	16	38	F	0	none	bact_strep
BS6_t0	HAMBI_2494	Paraburkholderia	kururiensis	32	56	F	0	none	bact_strep
BS6_t0	HAMBI_2659	Stenotrophomonas	maltophilia	470	826	F	0	none	bact_strep
BS6_t0	HAMBI_2792	Moraxella	canis	5	9	F	0	none	bact_strep
BS6_t0	HAMBI_3031	Niabella	yanshanensis	9	32	F	0	none	bact_strep
BS6_t0	HAMBI_3237	Microvirga	lotononidis	8	9	F	0	none	bact_strep
T1A1_t1	HAMBI_0006	Pseudomonas	putida	2431	2557	A	28	bact	anc
T1A1_t1	HAMBI_0097	Acinetobacter	johnsonii	0	0	A	28	bact	anc
T1A1_t1	HAMBI_0105	Agrobacterium	tumefaciens	250	460	A	28	bact	anc
T1A1_t1	HAMBI_0262	Brevundimonas	bullata	0	0	A	28	bact	anc
T1A1_t1	HAMBI_0403	Comamonas	testosteroni	32	26	A	28	bact	anc
T1A1_t1	HAMBI_1279	Hafnia	alvei	0	0	A	28	bact	anc
T1A1_t1	HAMBI_1287	Citrobacter	koseri	712	749	A	28	bact	anc
T1A1_t1	HAMBI_1292	Morganella	morganii	16	17	A	28	bact	anc
T1A1_t1	HAMBI_1299	Kluyvera	intermedia	0	0	A	28	bact	anc
T1A1_t1	HAMBI_1842	Sphingobium	yanoikuyae	53	98	A	28	bact	anc
T1A1_t1	HAMBI_1896	Sphingobacterium	spiritivorum	2389	4398	A	28	bact	anc
T1A1_t1	HAMBI_1972	Aeromonas	caviae	11531	8491	A	28	bact	anc
T1A1_t1	HAMBI_1977	Pseudomonas	chlororaphis	848	1249	A	28	bact	anc
T1A1_t1	HAMBI_1988	Chitinophaga	sancti	0	0	A	28	bact	anc
T1A1_t1	HAMBI_2159	Trinickia	caryophylli	7	13	A	28	bact	anc
T1A1_t1	HAMBI_2160	Bordetella	avium	54	133	A	28	bact	anc
T1A1_t1	HAMBI_2164	Cupriavidus	oxalaticus	4	6	A	28	bact	anc
T1A1_t1	HAMBI_2443	Paracoccus	denitrificans	17	42	A	28	bact	anc
T1A1_t1	HAMBI_2494	Paraburkholderia	kururiensis	2	4	A	28	bact	anc
T1A1_t1	HAMBI_2659	Stenotrophomonas	maltophilia	6	11	A	28	bact	anc
T1A1_t1	HAMBI_2792	Moraxella	canis	0	0	A	28	bact	anc
T1A1_t1	HAMBI_3031	Niabella	yanshanensis	37	136	A	28	bact	anc
T1A1_t1	HAMBI_3237	Microvirga	lotononidis	0	0	A	28	bact	anc
T1A1_t2	HAMBI_0006	Pseudomonas	putida	3160	3251	A	56	bact	anc
T1A1_t2	HAMBI_0097	Acinetobacter	johnsonii	0	0	A	56	bact	anc
T1A1_t2	HAMBI_0105	Agrobacterium	tumefaciens	251	452	A	56	bact	anc
T1A1_t2	HAMBI_0262	Brevundimonas	bullata	0	0	A	56	bact	anc
T1A1_t2	HAMBI_0403	Comamonas	testosteroni	23	18	A	56	bact	anc
T1A1_t2	HAMBI_1279	Hafnia	alvei	0	0	A	56	bact	anc
T1A1_t2	HAMBI_1287	Citrobacter	koseri	674	693	A	56	bact	anc
T1A1_t2	HAMBI_1292	Morganella	morganii	40	41	A	56	bact	anc
T1A1_t2	HAMBI_1299	Kluyvera	intermedia	0	0	A	56	bact	anc
T1A1_t2	HAMBI_1842	Sphingobium	yanoikuyae	125	225	A	56	bact	anc
T1A1_t2	HAMBI_1896	Sphingobacterium	spiritivorum	3268	5884	A	56	bact	anc
T1A1_t2	HAMBI_1972	Aeromonas	caviae	13010	9370	A	56	bact	anc
T1A1_t2	HAMBI_1977	Pseudomonas	chlororaphis	473	681	A	56	bact	anc
T1A1_t2	HAMBI_1988	Chitinophaga	sancti	0	0	A	56	bact	anc
T1A1_t2	HAMBI_2159	Trinickia	caryophylli	1	2	A	56	bact	anc
T1A1_t2	HAMBI_2160	Bordetella	avium	152	365	A	56	bact	anc
T1A1_t2	HAMBI_2164	Cupriavidus	oxalaticus	10	14	A	56	bact	anc
T1A1_t2	HAMBI_2443	Paracoccus	denitrificans	27	65	A	56	bact	anc
T1A1_t2	HAMBI_2494	Paraburkholderia	kururiensis	10	18	A	56	bact	anc
T1A1_t2	HAMBI_2659	Stenotrophomonas	maltophilia	12	22	A	56	bact	anc
T1A1_t2	HAMBI_2792	Moraxella	canis	0	0	A	56	bact	anc
T1A1_t2	HAMBI_3031	Niabella	yanshanensis	51	184	A	56	bact	anc
T1A1_t2	HAMBI_3237	Microvirga	lotononidis	9	11	A	56	bact	anc
T1A1_t3	HAMBI_0006	Pseudomonas	putida	3351	3467	A	84	bact	anc
T1A1_t3	HAMBI_0097	Acinetobacter	johnsonii	0	0	A	84	bact	anc
T1A1_t3	HAMBI_0105	Agrobacterium	tumefaciens	296	536	A	84	bact	anc
T1A1_t3	HAMBI_0262	Brevundimonas	bullata	0	0	A	84	bact	anc
T1A1_t3	HAMBI_0403	Comamonas	testosteroni	41	33	A	84	bact	anc
T1A1_t3	HAMBI_1279	Hafnia	alvei	2	2	A	84	bact	anc
T1A1_t3	HAMBI_1287	Citrobacter	koseri	410	424	A	84	bact	anc
T1A1_t3	HAMBI_1292	Morganella	morganii	43	44	A	84	bact	anc
T1A1_t3	HAMBI_1299	Kluyvera	intermedia	2	2	A	84	bact	anc
T1A1_t3	HAMBI_1842	Sphingobium	yanoikuyae	182	330	A	84	bact	anc
T1A1_t3	HAMBI_1896	Sphingobacterium	spiritivorum	2485	4499	A	84	bact	anc
T1A1_t3	HAMBI_1972	Aeromonas	caviae	10473	7585	A	84	bact	anc
T1A1_t3	HAMBI_1977	Pseudomonas	chlororaphis	284	411	A	84	bact	anc
T1A1_t3	HAMBI_1988	Chitinophaga	sancti	0	0	A	84	bact	anc
T1A1_t3	HAMBI_2159	Trinickia	caryophylli	1	2	A	84	bact	anc
T1A1_t3	HAMBI_2160	Bordetella	avium	65	157	A	84	bact	anc
T1A1_t3	HAMBI_2164	Cupriavidus	oxalaticus	6	9	A	84	bact	anc
T1A1_t3	HAMBI_2443	Paracoccus	denitrificans	18	43	A	84	bact	anc
T1A1_t3	HAMBI_2494	Paraburkholderia	kururiensis	5	9	A	84	bact	anc
T1A1_t3	HAMBI_2659	Stenotrophomonas	maltophilia	48	87	A	84	bact	anc
T1A1_t3	HAMBI_2792	Moraxella	canis	0	0	A	84	bact	anc
T1A1_t3	HAMBI_3031	Niabella	yanshanensis	27	98	A	84	bact	anc
T1A1_t3	HAMBI_3237	Microvirga	lotononidis	7	8	A	84	bact	anc
T1A2_t1	HAMBI_0006	Pseudomonas	putida	2209	2288	B	28	bact	anc
T1A2_t1	HAMBI_0097	Acinetobacter	johnsonii	0	0	B	28	bact	anc
T1A2_t1	HAMBI_0105	Agrobacterium	tumefaciens	272	493	B	28	bact	anc
T1A2_t1	HAMBI_0262	Brevundimonas	bullata	0	0	B	28	bact	anc
T1A2_t1	HAMBI_0403	Comamonas	testosteroni	42	34	B	28	bact	anc
T1A2_t1	HAMBI_1279	Hafnia	alvei	1	1	B	28	bact	anc
T1A2_t1	HAMBI_1287	Citrobacter	koseri	756	783	B	28	bact	anc
T1A2_t1	HAMBI_1292	Morganella	morganii	32	33	B	28	bact	anc
T1A2_t1	HAMBI_1299	Kluyvera	intermedia	0	0	B	28	bact	anc
T1A2_t1	HAMBI_1842	Sphingobium	yanoikuyae	89	161	B	28	bact	anc
T1A2_t1	HAMBI_1896	Sphingobacterium	spiritivorum	2705	4903	B	28	bact	anc
T1A2_t1	HAMBI_1972	Aeromonas	caviae	12194	8841	B	28	bact	anc
T1A2_t1	HAMBI_1977	Pseudomonas	chlororaphis	1039	1507	B	28	bact	anc
T1A2_t1	HAMBI_1988	Chitinophaga	sancti	0	0	B	28	bact	anc
T1A2_t1	HAMBI_2159	Trinickia	caryophylli	7	13	B	28	bact	anc
T1A2_t1	HAMBI_2160	Bordetella	avium	70	169	B	28	bact	anc
T1A2_t1	HAMBI_2164	Cupriavidus	oxalaticus	5	7	B	28	bact	anc
T1A2_t1	HAMBI_2443	Paracoccus	denitrificans	34	82	B	28	bact	anc
T1A2_t1	HAMBI_2494	Paraburkholderia	kururiensis	2	4	B	28	bact	anc
T1A2_t1	HAMBI_2659	Stenotrophomonas	maltophilia	11	20	B	28	bact	anc
T1A2_t1	HAMBI_2792	Moraxella	canis	0	0	B	28	bact	anc
T1A2_t1	HAMBI_3031	Niabella	yanshanensis	49	178	B	28	bact	anc
T1A2_t1	HAMBI_3237	Microvirga	lotononidis	0	0	B	28	bact	anc
T1A2_t2	HAMBI_0006	Pseudomonas	putida	3779	4008	B	56	bact	anc
T1A2_t2	HAMBI_0097	Acinetobacter	johnsonii	0	0	B	56	bact	anc
T1A2_t2	HAMBI_0105	Agrobacterium	tumefaciens	310	575	B	56	bact	anc
T1A2_t2	HAMBI_0262	Brevundimonas	bullata	0	0	B	56	bact	anc
T1A2_t2	HAMBI_0403	Comamonas	testosteroni	22	18	B	56	bact	anc
T1A2_t2	HAMBI_1279	Hafnia	alvei	0	0	B	56	bact	anc
T1A2_t2	HAMBI_1287	Citrobacter	koseri	810	859	B	56	bact	anc
T1A2_t2	HAMBI_1292	Morganella	morganii	50	53	B	56	bact	anc
T1A2_t2	HAMBI_1299	Kluyvera	intermedia	0	0	B	56	bact	anc
T1A2_t2	HAMBI_1842	Sphingobium	yanoikuyae	139	258	B	56	bact	anc
T1A2_t2	HAMBI_1896	Sphingobacterium	spiritivorum	2620	4862	B	56	bact	anc
T1A2_t2	HAMBI_1972	Aeromonas	caviae	13523	10039	B	56	bact	anc
T1A2_t2	HAMBI_1977	Pseudomonas	chlororaphis	507	753	B	56	bact	anc
T1A2_t2	HAMBI_1988	Chitinophaga	sancti	0	0	B	56	bact	anc
T1A2_t2	HAMBI_2159	Trinickia	caryophylli	3	6	B	56	bact	anc
T1A2_t2	HAMBI_2160	Bordetella	avium	110	272	B	56	bact	anc
T1A2_t2	HAMBI_2164	Cupriavidus	oxalaticus	8	12	B	56	bact	anc
T1A2_t2	HAMBI_2443	Paracoccus	denitrificans	22	54	B	56	bact	anc
T1A2_t2	HAMBI_2494	Paraburkholderia	kururiensis	8	15	B	56	bact	anc
T1A2_t2	HAMBI_2659	Stenotrophomonas	maltophilia	17	32	B	56	bact	anc
T1A2_t2	HAMBI_2792	Moraxella	canis	0	0	B	56	bact	anc
T1A2_t2	HAMBI_3031	Niabella	yanshanensis	39	145	B	56	bact	anc
T1A2_t2	HAMBI_3237	Microvirga	lotononidis	27	33	B	56	bact	anc
T1A2_t3	HAMBI_0006	Pseudomonas	putida	3710	3860	B	84	bact	anc
T1A2_t3	HAMBI_0097	Acinetobacter	johnsonii	0	0	B	84	bact	anc
T1A2_t3	HAMBI_0105	Agrobacterium	tumefaciens	443	807	B	84	bact	anc
T1A2_t3	HAMBI_0262	Brevundimonas	bullata	0	0	B	84	bact	anc
T1A2_t3	HAMBI_0403	Comamonas	testosteroni	40	32	B	84	bact	anc
T1A2_t3	HAMBI_1279	Hafnia	alvei	0	0	B	84	bact	anc
T1A2_t3	HAMBI_1287	Citrobacter	koseri	454	472	B	84	bact	anc
T1A2_t3	HAMBI_1292	Morganella	morganii	41	43	B	84	bact	anc
T1A2_t3	HAMBI_1299	Kluyvera	intermedia	0	0	B	84	bact	anc
T1A2_t3	HAMBI_1842	Sphingobium	yanoikuyae	153	279	B	84	bact	anc
T1A2_t3	HAMBI_1896	Sphingobacterium	spiritivorum	2319	4222	B	84	bact	anc
T1A2_t3	HAMBI_1972	Aeromonas	caviae	11896	8663	B	84	bact	anc
T1A2_t3	HAMBI_1977	Pseudomonas	chlororaphis	377	549	B	84	bact	anc
T1A2_t3	HAMBI_1988	Chitinophaga	sancti	0	0	B	84	bact	anc
T1A2_t3	HAMBI_2159	Trinickia	caryophylli	1	2	B	84	bact	anc
T1A2_t3	HAMBI_2160	Bordetella	avium	60	146	B	84	bact	anc
T1A2_t3	HAMBI_2164	Cupriavidus	oxalaticus	9	13	B	84	bact	anc
T1A2_t3	HAMBI_2443	Paracoccus	denitrificans	32	78	B	84	bact	anc
T1A2_t3	HAMBI_2494	Paraburkholderia	kururiensis	2	4	B	84	bact	anc
T1A2_t3	HAMBI_2659	Stenotrophomonas	maltophilia	293	533	B	84	bact	anc
T1A2_t3	HAMBI_2792	Moraxella	canis	0	0	B	84	bact	anc
T1A2_t3	HAMBI_3031	Niabella	yanshanensis	48	175	B	84	bact	anc
T1A2_t3	HAMBI_3237	Microvirga	lotononidis	5	6	B	84	bact	anc
T1A3_t1	HAMBI_0006	Pseudomonas	putida	2794	2967	C	28	bact	anc
T1A3_t1	HAMBI_0097	Acinetobacter	johnsonii	0	0	C	28	bact	anc
T1A3_t1	HAMBI_0105	Agrobacterium	tumefaciens	328	610	C	28	bact	anc
T1A3_t1	HAMBI_0262	Brevundimonas	bullata	0	0	C	28	bact	anc
T1A3_t1	HAMBI_0403	Comamonas	testosteroni	44	36	C	28	bact	anc
T1A3_t1	HAMBI_1279	Hafnia	alvei	2	2	C	28	bact	anc
T1A3_t1	HAMBI_1287	Citrobacter	koseri	637	676	C	28	bact	anc
T1A3_t1	HAMBI_1292	Morganella	morganii	34	36	C	28	bact	anc
T1A3_t1	HAMBI_1299	Kluyvera	intermedia	2	2	C	28	bact	anc
T1A3_t1	HAMBI_1842	Sphingobium	yanoikuyae	77	143	C	28	bact	anc
T1A3_t1	HAMBI_1896	Sphingobacterium	spiritivorum	3065	5696	C	28	bact	anc
T1A3_t1	HAMBI_1972	Aeromonas	caviae	16176	12024	C	28	bact	anc
T1A3_t1	HAMBI_1977	Pseudomonas	chlororaphis	1397	2077	C	28	bact	anc
T1A3_t1	HAMBI_1988	Chitinophaga	sancti	0	0	C	28	bact	anc
T1A3_t1	HAMBI_2159	Trinickia	caryophylli	8	15	C	28	bact	anc
T1A3_t1	HAMBI_2160	Bordetella	avium	96	238	C	28	bact	anc
T1A3_t1	HAMBI_2164	Cupriavidus	oxalaticus	6	9	C	28	bact	anc
T1A3_t1	HAMBI_2443	Paracoccus	denitrificans	27	67	C	28	bact	anc
T1A3_t1	HAMBI_2494	Paraburkholderia	kururiensis	0	0	C	28	bact	anc
T1A3_t1	HAMBI_2659	Stenotrophomonas	maltophilia	12	22	C	28	bact	anc
T1A3_t1	HAMBI_2792	Moraxella	canis	0	0	C	28	bact	anc
T1A3_t1	HAMBI_3031	Niabella	yanshanensis	31	115	C	28	bact	anc
T1A3_t1	HAMBI_3237	Microvirga	lotononidis	0	0	C	28	bact	anc
T1A3_t2	HAMBI_0006	Pseudomonas	putida	3032	3217	C	56	bact	anc
T1A3_t2	HAMBI_0097	Acinetobacter	johnsonii	0	0	C	56	bact	anc
T1A3_t2	HAMBI_0105	Agrobacterium	tumefaciens	313	581	C	56	bact	anc
T1A3_t2	HAMBI_0262	Brevundimonas	bullata	0	0	C	56	bact	anc
T1A3_t2	HAMBI_0403	Comamonas	testosteroni	21	17	C	56	bact	anc
T1A3_t2	HAMBI_1279	Hafnia	alvei	0	0	C	56	bact	anc
T1A3_t2	HAMBI_1287	Citrobacter	koseri	525	557	C	56	bact	anc
T1A3_t2	HAMBI_1292	Morganella	morganii	46	49	C	56	bact	anc
T1A3_t2	HAMBI_1299	Kluyvera	intermedia	0	0	C	56	bact	anc
T1A3_t2	HAMBI_1842	Sphingobium	yanoikuyae	74	137	C	56	bact	anc
T1A3_t2	HAMBI_1896	Sphingobacterium	spiritivorum	2891	5367	C	56	bact	anc
T1A3_t2	HAMBI_1972	Aeromonas	caviae	13824	10266	C	56	bact	anc
T1A3_t2	HAMBI_1977	Pseudomonas	chlororaphis	458	680	C	56	bact	anc
T1A3_t2	HAMBI_1988	Chitinophaga	sancti	0	0	C	56	bact	anc
T1A3_t2	HAMBI_2159	Trinickia	caryophylli	3	6	C	56	bact	anc
T1A3_t2	HAMBI_2160	Bordetella	avium	118	292	C	56	bact	anc
T1A3_t2	HAMBI_2164	Cupriavidus	oxalaticus	4	6	C	56	bact	anc
T1A3_t2	HAMBI_2443	Paracoccus	denitrificans	17	42	C	56	bact	anc
T1A3_t2	HAMBI_2494	Paraburkholderia	kururiensis	6	11	C	56	bact	anc
T1A3_t2	HAMBI_2659	Stenotrophomonas	maltophilia	6	11	C	56	bact	anc
T1A3_t2	HAMBI_2792	Moraxella	canis	0	0	C	56	bact	anc
T1A3_t2	HAMBI_3031	Niabella	yanshanensis	35	130	C	56	bact	anc
T1A3_t2	HAMBI_3237	Microvirga	lotononidis	16	20	C	56	bact	anc
T1A3_t3	HAMBI_0006	Pseudomonas	putida	2720	2829	C	84	bact	anc
T1A3_t3	HAMBI_0097	Acinetobacter	johnsonii	0	0	C	84	bact	anc
T1A3_t3	HAMBI_0105	Agrobacterium	tumefaciens	239	435	C	84	bact	anc
T1A3_t3	HAMBI_0262	Brevundimonas	bullata	0	0	C	84	bact	anc
T1A3_t3	HAMBI_0403	Comamonas	testosteroni	29	23	C	84	bact	anc
T1A3_t3	HAMBI_1279	Hafnia	alvei	6	6	C	84	bact	anc
T1A3_t3	HAMBI_1287	Citrobacter	koseri	338	352	C	84	bact	anc
T1A3_t3	HAMBI_1292	Morganella	morganii	29	30	C	84	bact	anc
T1A3_t3	HAMBI_1299	Kluyvera	intermedia	7	6	C	84	bact	anc
T1A3_t3	HAMBI_1842	Sphingobium	yanoikuyae	162	295	C	84	bact	anc
T1A3_t3	HAMBI_1896	Sphingobacterium	spiritivorum	1662	3025	C	84	bact	anc
T1A3_t3	HAMBI_1972	Aeromonas	caviae	7766	5655	C	84	bact	anc
T1A3_t3	HAMBI_1977	Pseudomonas	chlororaphis	210	306	C	84	bact	anc
T1A3_t3	HAMBI_1988	Chitinophaga	sancti	0	0	C	84	bact	anc
T1A3_t3	HAMBI_2159	Trinickia	caryophylli	3	5	C	84	bact	anc
T1A3_t3	HAMBI_2160	Bordetella	avium	58	141	C	84	bact	anc
T1A3_t3	HAMBI_2164	Cupriavidus	oxalaticus	8	12	C	84	bact	anc
T1A3_t3	HAMBI_2443	Paracoccus	denitrificans	17	41	C	84	bact	anc
T1A3_t3	HAMBI_2494	Paraburkholderia	kururiensis	3	5	C	84	bact	anc
T1A3_t3	HAMBI_2659	Stenotrophomonas	maltophilia	31	56	C	84	bact	anc
T1A3_t3	HAMBI_2792	Moraxella	canis	0	0	C	84	bact	anc
T1A3_t3	HAMBI_3031	Niabella	yanshanensis	24	87	C	84	bact	anc
T1A3_t3	HAMBI_3237	Microvirga	lotononidis	1	1	C	84	bact	anc
T1A4_t1	HAMBI_0006	Pseudomonas	putida	2168	2308	D	28	bact	anc
T1A4_t1	HAMBI_0097	Acinetobacter	johnsonii	0	0	D	28	bact	anc
T1A4_t1	HAMBI_0105	Agrobacterium	tumefaciens	342	637	D	28	bact	anc
T1A4_t1	HAMBI_0262	Brevundimonas	bullata	0	0	D	28	bact	anc
T1A4_t1	HAMBI_0403	Comamonas	testosteroni	67	55	D	28	bact	anc
T1A4_t1	HAMBI_1279	Hafnia	alvei	3	3	D	28	bact	anc
T1A4_t1	HAMBI_1287	Citrobacter	koseri	1163	1238	D	28	bact	anc
T1A4_t1	HAMBI_1292	Morganella	morganii	26	28	D	28	bact	anc
T1A4_t1	HAMBI_1299	Kluyvera	intermedia	3	3	D	28	bact	anc
T1A4_t1	HAMBI_1842	Sphingobium	yanoikuyae	54	101	D	28	bact	anc
T1A4_t1	HAMBI_1896	Sphingobacterium	spiritivorum	3119	5810	D	28	bact	anc
T1A4_t1	HAMBI_1972	Aeromonas	caviae	15759	11743	D	28	bact	anc
T1A4_t1	HAMBI_1977	Pseudomonas	chlororaphis	1067	1590	D	28	bact	anc
T1A4_t1	HAMBI_1988	Chitinophaga	sancti	1	1	D	28	bact	anc
T1A4_t1	HAMBI_2159	Trinickia	caryophylli	1	2	D	28	bact	anc
T1A4_t1	HAMBI_2160	Bordetella	avium	77	191	D	28	bact	anc
T1A4_t1	HAMBI_2164	Cupriavidus	oxalaticus	4	6	D	28	bact	anc
T1A4_t1	HAMBI_2443	Paracoccus	denitrificans	32	79	D	28	bact	anc
T1A4_t1	HAMBI_2494	Paraburkholderia	kururiensis	2	4	D	28	bact	anc
T1A4_t1	HAMBI_2659	Stenotrophomonas	maltophilia	26	48	D	28	bact	anc
T1A4_t1	HAMBI_2792	Moraxella	canis	0	0	D	28	bact	anc
T1A4_t1	HAMBI_3031	Niabella	yanshanensis	24	89	D	28	bact	anc
T1A4_t1	HAMBI_3237	Microvirga	lotononidis	0	0	D	28	bact	anc
T1A4_t2	HAMBI_0006	Pseudomonas	putida	3142	3282	D	56	bact	anc
T1A4_t2	HAMBI_0097	Acinetobacter	johnsonii	0	0	D	56	bact	anc
T1A4_t2	HAMBI_0105	Agrobacterium	tumefaciens	274	501	D	56	bact	anc
T1A4_t2	HAMBI_0262	Brevundimonas	bullata	0	0	D	56	bact	anc
T1A4_t2	HAMBI_0403	Comamonas	testosteroni	34	28	D	56	bact	anc
T1A4_t2	HAMBI_1279	Hafnia	alvei	0	0	D	56	bact	anc
T1A4_t2	HAMBI_1287	Citrobacter	koseri	557	582	D	56	bact	anc
T1A4_t2	HAMBI_1292	Morganella	morganii	32	33	D	56	bact	anc
T1A4_t2	HAMBI_1299	Kluyvera	intermedia	0	0	D	56	bact	anc
T1A4_t2	HAMBI_1842	Sphingobium	yanoikuyae	102	186	D	56	bact	anc
T1A4_t2	HAMBI_1896	Sphingobacterium	spiritivorum	2747	5022	D	56	bact	anc
T1A4_t2	HAMBI_1972	Aeromonas	caviae	12048	8811	D	56	bact	anc
T1A4_t2	HAMBI_1977	Pseudomonas	chlororaphis	417	610	D	56	bact	anc
T1A4_t2	HAMBI_1988	Chitinophaga	sancti	0	0	D	56	bact	anc
T1A4_t2	HAMBI_2159	Trinickia	caryophylli	2	4	D	56	bact	anc
T1A4_t2	HAMBI_2160	Bordetella	avium	116	283	D	56	bact	anc
T1A4_t2	HAMBI_2164	Cupriavidus	oxalaticus	6	9	D	56	bact	anc
T1A4_t2	HAMBI_2443	Paracoccus	denitrificans	17	41	D	56	bact	anc
T1A4_t2	HAMBI_2494	Paraburkholderia	kururiensis	5	9	D	56	bact	anc
T1A4_t2	HAMBI_2659	Stenotrophomonas	maltophilia	6	11	D	56	bact	anc
T1A4_t2	HAMBI_2792	Moraxella	canis	0	0	D	56	bact	anc
T1A4_t2	HAMBI_3031	Niabella	yanshanensis	35	128	D	56	bact	anc
T1A4_t2	HAMBI_3237	Microvirga	lotononidis	0	0	D	56	bact	anc
T1A4_t3	HAMBI_0006	Pseudomonas	putida	2516	2578	D	84	bact	anc
T1A4_t3	HAMBI_0097	Acinetobacter	johnsonii	0	0	D	84	bact	anc
T1A4_t3	HAMBI_0105	Agrobacterium	tumefaciens	254	455	D	84	bact	anc
T1A4_t3	HAMBI_0262	Brevundimonas	bullata	0	0	D	84	bact	anc
T1A4_t3	HAMBI_0403	Comamonas	testosteroni	32	26	D	84	bact	anc
T1A4_t3	HAMBI_1279	Hafnia	alvei	4	4	D	84	bact	anc
T1A4_t3	HAMBI_1287	Citrobacter	koseri	363	372	D	84	bact	anc
T1A4_t3	HAMBI_1292	Morganella	morganii	39	40	D	84	bact	anc
T1A4_t3	HAMBI_1299	Kluyvera	intermedia	6	5	D	84	bact	anc
T1A4_t3	HAMBI_1842	Sphingobium	yanoikuyae	196	351	D	84	bact	anc
T1A4_t3	HAMBI_1896	Sphingobacterium	spiritivorum	1933	3466	D	84	bact	anc
T1A4_t3	HAMBI_1972	Aeromonas	caviae	7886	5656	D	84	bact	anc
T1A4_t3	HAMBI_1977	Pseudomonas	chlororaphis	230	330	D	84	bact	anc
T1A4_t3	HAMBI_1988	Chitinophaga	sancti	0	0	D	84	bact	anc
T1A4_t3	HAMBI_2159	Trinickia	caryophylli	0	0	D	84	bact	anc
T1A4_t3	HAMBI_2160	Bordetella	avium	45	108	D	84	bact	anc
T1A4_t3	HAMBI_2164	Cupriavidus	oxalaticus	6	9	D	84	bact	anc
T1A4_t3	HAMBI_2443	Paracoccus	denitrificans	19	45	D	84	bact	anc
T1A4_t3	HAMBI_2494	Paraburkholderia	kururiensis	1	2	D	84	bact	anc
T1A4_t3	HAMBI_2659	Stenotrophomonas	maltophilia	22	39	D	84	bact	anc
T1A4_t3	HAMBI_2792	Moraxella	canis	0	0	D	84	bact	anc
T1A4_t3	HAMBI_3031	Niabella	yanshanensis	25	90	D	84	bact	anc
T1A4_t3	HAMBI_3237	Microvirga	lotononidis	7	8	D	84	bact	anc
T1A5_t1	HAMBI_0006	Pseudomonas	putida	2932	3115	E	28	bact	anc
T1A5_t1	HAMBI_0097	Acinetobacter	johnsonii	0	0	E	28	bact	anc
T1A5_t1	HAMBI_0105	Agrobacterium	tumefaciens	321	597	E	28	bact	anc
T1A5_t1	HAMBI_0262	Brevundimonas	bullata	0	0	E	28	bact	anc
T1A5_t1	HAMBI_0403	Comamonas	testosteroni	61	50	E	28	bact	anc
T1A5_t1	HAMBI_1279	Hafnia	alvei	2	2	E	28	bact	anc
T1A5_t1	HAMBI_1287	Citrobacter	koseri	927	985	E	28	bact	anc
T1A5_t1	HAMBI_1292	Morganella	morganii	57	61	E	28	bact	anc
T1A5_t1	HAMBI_1299	Kluyvera	intermedia	0	0	E	28	bact	anc
T1A5_t1	HAMBI_1842	Sphingobium	yanoikuyae	40	74	E	28	bact	anc
T1A5_t1	HAMBI_1896	Sphingobacterium	spiritivorum	2945	5475	E	28	bact	anc
T1A5_t1	HAMBI_1972	Aeromonas	caviae	14203	10562	E	28	bact	anc
T1A5_t1	HAMBI_1977	Pseudomonas	chlororaphis	678	1008	E	28	bact	anc
T1A5_t1	HAMBI_1988	Chitinophaga	sancti	1	1	E	28	bact	anc
T1A5_t1	HAMBI_2159	Trinickia	caryophylli	1	2	E	28	bact	anc
T1A5_t1	HAMBI_2160	Bordetella	avium	80	198	E	28	bact	anc
T1A5_t1	HAMBI_2164	Cupriavidus	oxalaticus	2	3	E	28	bact	anc
T1A5_t1	HAMBI_2443	Paracoccus	denitrificans	18	45	E	28	bact	anc
