plate	well	clone_id	measure_env	evolution_env	replicate	lagtime	max_growth_death_rate	time_to_stationary
A1_4	H6	16	bact_pred_strep	bact_pred	C	06:33:07	1.16E-03	10:38:32
A1_4	A7	17	bact_pred_strep	bact_pred	C	46:33:53	-2.16E-03	41:38:41
A1_4	B7	18	bact_pred_strep	bact_pred	C	20:33:05	9.72E-04	32:40:32
A1_4	C7	19	bact_pred_strep	bact_pred	C	31:26:47	1.63E-03	38:53:36
A1_4	D7	20	bact_pred_strep	bact_pred	C	17:11:17	2.94E-04	24:13:02
A1_4	E7	21	bact_pred_strep	bact_pred	C	13:44:47	2.82E-04	21:52:04
A1_4	F7	22	bact_pred_strep	bact_pred	C	34:21:01	-3.11E-03	31:34:41
A1_4	G7	23	bact_pred_strep	bact_pred	C	23:39:54	2.62E-03	26:30:02
A1_4	H7	24	bact_pred_strep	bact_pred	C	24:14:42	-6.93E-04	19:01:50
A1_4	A8	25	bact_pred_strep	bact_pred	C	20:10:30	3.41E-04	25:57:23
A1_4	B8	26	bact_pred_strep	bact_pred	C	16:38:14	2.75E-04	24:20:42
A1_4	C8	27	bact_pred_strep	bact_pred	C	18:17:20	3.07E-04	25:11:36
A1_4	D8	28	bact_pred_strep	bact_pred	C	18:40:43	2.71E-04	24:27:48
A1_4	E8	29	bact_pred_strep	bact_pred	C	33:14:30	-2.76E-03	29:47:55
A1_4	F8	30	bact_pred_strep	bact_pred	C	23:55:21	1.70E-03	28:36:15
A1_4	G8	31	bact_pred_strep	bact_pred	C	20:15:28	2.95E-04	25:45:08
A1_4	H8	32	bact_pred_strep	bact_pred	C	18:05:53	2.77E-04	23:47:16
A1_4	A9	1	bact_pred_strep	bact_strep	C	10:24:18	7.87E-04	16:50:51
A1_4	B9	2	bact_pred_strep	bact_strep	C	27:38:45	1.10E-03	39:46:38
A1_4	C9	3	bact_pred_strep	bact_strep	C	28:34:45	1.44E-03	39:23:06
A1_4	D9	4	bact_pred_strep	bact_strep	C	29:52:37	2.21E-03	35:56:09
A1_4	E9	5	bact_pred_strep	bact_strep	C	09:04:30	1.11E-03	13:37:51
A1_4	F9	6	bact_pred_strep	bact_strep	C	10:27:20	1.31E-03	14:28:30
A1_4	G9	7	bact_pred_strep	bact_strep	C	10:37:26	1.27E-03	14:42:02
A1_4	H9	8	bact_pred_strep	bact_strep	C	23:48:25	-1.10E-03	21:02:27
A1_4	A10	9	bact_pred_strep	bact_strep	C	33:37:51	2.79E-04	38:45:54
A1_4	B10	10	bact_pred_strep	bact_strep	C	06:50:58	1.12E-03	10:23:02
A1_4	C10	11	bact_pred_strep	bact_strep	C	14:59:08	1.04E-03	28:29:31
A1_4	D10	12	bact_pred_strep	bact_strep	C	10:11:58	1.29E-03	14:16:24
A1_4	E10	13	bact_pred_strep	bact_strep	C	24:12:13	1.39E-03	33:51:35
A1_4	F10	14	bact_pred_strep	bact_strep	C	22:26:43	1.43E-03	25:19:19
A1_4	G10	15	bact_pred_strep	bact_strep	C	31:22:38	1.11E-03	44:03:54
A1_4	H10	16	bact_pred_strep	bact_strep	C	13:32:49	9.92E-04	26:43:39
A1_4	A11	17	bact_pred_strep	bact_strep	C	09:50:21	1.26E-03	14:11:06
A1_4	B11	18	bact_pred_strep	bact_strep	C	26:19:43	9.90E-04	40:09:54
A1_4	C11	19	bact_pred_strep	bact_strep	C	34:48:22	1.53E-03	45:54:47
A1_4	D11	20	bact_pred_strep	bact_strep	C	06:41:52	1.10E-03	10:05:43
A1_4	E11	21	bact_pred_strep	bact_strep	C	10:11:23	1.28E-03	14:25:38
A1_4	F11	22	bact_pred_strep	bact_strep	C	25:37:01	1.00E-03	40:42:15
A1_4	G11	23	bact_pred_strep	bact_strep	C	22:21:43	1.15E-03	26:04:00
A1_4	H11	24	bact_pred_strep	bact_strep	C	06:50:12	1.24E-03	10:04:40
A1_4	A12	25	bact_pred_strep	bact_strep	C	25:09:28	3.54E-03	27:05:10
A1_4	B12	26	bact_pred_strep	bact_strep	C	06:21:38	1.17E-03	09:39:41
A1_4	C12	27	bact_pred_strep	bact_strep	C	28:59:28	1.54E-03	37:29:38
A1_4	D12	28	bact_pred_strep	bact_strep	C	22:40:51	1.45E-03	26:01:10
A1_4	E12	29	bact_pred_strep	bact_strep	C	37:47:17	-2.89E-03	35:17:33
A1_4	F12	30	bact_pred_strep	bact_strep	C	06:28:13	1.09E-03	10:03:20
A1_4	G12	31	bact_pred_strep	bact_strep	C	20:14:38	1.29E-03	24:44:23
A1_4	H12	32	bact_pred_strep	bact_strep	C	25:17:55	1.22E-03	29:09:29
A2_1	A5	1	bact	bact	E	
A2_1	B5	2	bact	bact	E	
A2_1	C5	3	bact	bact	E	
A2_1	D5	4	bact	bact	E	
A2_1	E5	5	bact	bact	E	
A2_1	F5	6	bact	bact	E	
A2_1	G5	7	bact	bact	E	
A2_1	H5	8	bact	bact	E	
A2_1	A6	9	bact	bact	E	
A2_1	B6	10	bact	bact	E	
A2_1	C6	11	bact	bact	E	
A2_1	D6	12	bact	bact	E	
A2_1	E6	13	bact	bact	E	
A2_1	F6	14	bact	bact	E	
A2_1	G6	15	bact	bact	E	
A2_1	H6	16	bact	bact	E	
A2_1	A7	17	bact	bact	E	
A2_1	B7	18	bact	bact	E	
A2_1	C7	19	bact	bact	E	
A2_1	D7	20	bact	bact	E	
A2_1	E7	21	bact	bact	E	
A2_1	F7	22	bact	bact	E	
A2_1	G7	23	bact	bact	E	
A2_1	H7	24	bact	bact	E	
A2_1	A8	25	bact	bact	E	
A2_1	B8	26	bact	bact	E	
A2_1	C8	27	bact	bact	E	
A2_1	D8	28	bact	bact	E	
A2_1	E8	29	bact	bact	E	
A2_1	F8	30	bact	bact	E	
A2_1	G8	31	bact	bact	E	
A2_1	H8	32	bact	bact	E	
A2_1	A9	1	bact	bact_pred	D	
A2_1	B9	2	bact	bact_pred	D	
A2_1	C9	3	bact	bact_pred	D	
A2_1	D9	4	bact	bact_pred	D	
A2_1	E9	5	bact	bact_pred	D	
A2_1	F9	6	bact	bact_pred	D	
A2_1	G9	7	bact	bact_pred	D	
A2_1	H9	8	bact	bact_pred	D	
A2_1	A10	9	bact	bact_pred	D	
A2_1	B10	10	bact	bact_pred	D	
A2_1	C10	11	bact	bact_pred	D	
A2_1	D10	12	bact	bact_pred	D	
A2_1	E10	13	bact	bact_pred	D	
A2_1	F10	14	bact	bact_pred	D	
A2_1	G10	15	bact	bact_pred	D	
A2_1	H10	16	bact	bact_pred	D	
A2_1	A11	17	bact	bact_pred	D	
A2_1	B11	18	bact	bact_pred	D	
A2_1	C11	19	bact	bact_pred	D	
A2_1	D11	20	bact	bact_pred	D	
A2_1	E11	21	bact	bact_pred	D	
A2_1	F11	22	bact	bact_pred	D	
A2_1	G11	23	bact	bact_pred	D	
A2_1	H11	24	bact	bact_pred	D	
A2_1	A12	25	bact	bact_pred	D	
A2_1	B12	26	bact	bact_pred	D	
A2_1	C12	27	bact	bact_pred	D	
A2_1	D12	28	bact	bact_pred	D	
A2_1	E12	29	bact	bact_pred	D	
A2_1	F12	30	bact	bact_pred	D	
A2_1	G12	31	bact	bact_pred	D	
A2_1	H12	32	bact	bact_pred	D	
A2_1	A1	1	bact	bact_pred_strep	C	
A2_1	B1	2	bact	bact_pred_strep	C	
A2_1	C1	3	bact	bact_pred_strep	C	
A2_1	D1	4	bact	bact_pred_strep	C	
A2_1	E1	5	bact	bact_pred_strep	C	
A2_1	F1	6	bact	bact_pred_strep	C	
A2_1	G1	7	bact	bact_pred_strep	C	
A2_1	H1	8	bact	bact_pred_strep	C	
A2_1	A2	9	bact	bact_pred_strep	C	
A2_1	B2	10	bact	bact_pred_strep	C	
A2_1	C2	11	bact	bact_pred_strep	C	
A2_1	D2	12	bact	bact_pred_strep	C	
A2_1	E2	13	bact	bact_pred_strep	C	
A2_1	F2	14	bact	bact_pred_strep	C	
A2_1	G2	15	bact	bact_pred_strep	C	
A2_1	H2	16	bact	bact_pred_strep	C	
A2_1	A3	17	bact	bact_pred_strep	C	
A2_1	B3	18	bact	bact_pred_strep	C	
A2_1	C3	19	bact	bact_pred_strep	C	
A2_1	D3	20	bact	bact_pred_strep	C	
A2_1	E3	21	bact	bact_pred_strep	C	
A2_1	F3	22	bact	bact_pred_strep	C	
A2_1	G3	23	bact	bact_pred_strep	C	
A2_1	H3	24	bact	bact_pred_strep	C	
A2_1	A4	25	bact	bact_pred_strep	C	
A2_1	B4	26	bact	bact_pred_strep	C	
A2_1	C4	27	bact	bact_pred_strep	C	
A2_1	D4	28	bact	bact_pred_strep	C	
A2_1	E4	29	bact	bact_pred_strep	C	
A2_1	F4	30	bact	bact_pred_strep	C	
A2_1	G4	31	bact	bact_pred_strep	C	
A2_1	H4	32	bact	bact_pred_strep	C	
A2_2	A5	1	bact_pred	bact	E	07:52:42	1.91E-03	12:27:17
A2_2	B5	2	bact_pred	bact	E	06:20:56	1.09E-03	11:00:51
A2_2	C5	3	bact_pred	bact	E	06:23:21	1.05E-03	11:12:17
A2_2	D5	4	bact_pred	bact	E	17:38:11	-2.96E-03	14:59:39
A2_2	E5	5	bact_pred	bact	E	10:12:13	2.44E-03	19:51:28
A2_2	F5	6	bact_pred	bact	E	08:25:35	1.79E-03	12:53:11
A2_2	G5	7	bact_pred	bact	E	06:16:55	1.12E-03	10:35:43
A2_2	H5	8	bact_pred	bact	E	06:28:48	1.06E-03	10:57:04
A2_2	A6	9	bact_pred	bact	E	07:24:43	9.46E-04	13:24:00
A2_2	B6	10	bact_pred	bact	E	06:23:56	1.18E-03	11:16:28
A2_2	C6	11	bact_pred	bact	E	06:28:01	8.50E-04	12:37:31
A2_2	D6	12	bact_pred	bact	E	14:18:43	-3.00E-03	12:11:18
A2_2	E6	13	bact_pred	bact	E	33:05:16	-8.33E-03	30:54:20
A2_2	F6	14	bact_pred	bact	E	15:08:07	-2.79E-03	13:04:43
A2_2	G6	15	bact_pred	bact	E	13:57:22	-2.27E-03	12:01:48
A2_2	H6	16	bact_pred	bact	E	19:11:53	-3.91E-03	16:24:16
A2_2	A7	17	bact_pred	bact	E	05:47:21	9.79E-04	11:35:14
A2_2	B7	18	bact_pred	bact	E	06:07:16	1.22E-03	10:53:56
A2_2	C7	19	bact_pred	bact	E	05:56:33	1.11E-03	10:49:12
A2_2	D7	20	bact_pred	bact	E	06:38:36	5.74E-04	12:52:36
A2_2	E7	21	bact_pred	bact	E	19:51:21	-2.41E-03	16:06:04
A2_2	F7	22	bact_pred	bact	E	16:19:09	3.47E-03	19:27:16
A2_2	G7	23	bact_pred	bact	E	06:26:29	1.13E-03	11:18:46
A2_2	H7	24	bact_pred	bact	E	16:36:09	5.47E-03	19:51:45
A2_2	A8	25	bact_pred	bact	E	25:50:17	2.16E-03	29:41:39
A2_2	B8	26	bact_pred	bact	E	10:00:19	3.16E-03	12:09:48
A2_2	C8	27	bact_pred	bact	E	12:37:55	3.60E-03	18:44:09
A2_2	D8	28	bact_pred	bact	E	05:48:58	1.15E-03	10:04:06
A2_2	E8	29	bact_pred	bact	E	12:42:54	2.33E-03	23:05:46
A2_2	F8	30	bact_pred	bact	E	07:24:32	1.03E-03	13:26:10
A2_2	G8	31	bact_pred	bact	E	34:17:38	-5.76E-03	30:43:34
A2_2	H8	32	bact_pred	bact	E	06:18:41	1.25E-03	10:12:55
A2_2	A9	1	bact_pred	bact_pred	D	08:43:42	1.97E-03	12:40:23
A2_2	B9	2	bact_pred	bact_pred	D	14:43:42	4.34E-03	17:50:12
A2_2	C9	3	bact_pred	bact_pred	D	03:32:28	1.21E-03	07:09:13
A2_2	D9	4	bact_pred	bact_pred	D	34:48:17	-1.64E-03	31:16:33
A2_2	E9	5	bact_pred	bact_pred	D	07:27:11	1.22E-03	11:35:07
A2_2	F9	6	bact_pred	bact_pred	D	08:58:23	1.21E-03	12:29:25
A2_2	G9	7	bact_pred	bact_pred	D	07:52:48	1.14E-03	11:55:53
A2_2	H9	8	bact_pred	bact_pred	D	10:05:55	1.92E-03	13:13:45
A2_2	A10	9	bact_pred	bact_pred	D	06:44:07	1.13E-03	10:47:45
A2_2	B10	10	bact_pred	bact_pred	D	08:46:37	1.60E-03	13:13:12
A2_2	C10	11	bact_pred	bact_pred	D	05:47:36	1.29E-03	09:16:22
A2_2	D10	12	bact_pred	bact_pred	D	07:38:03	1.40E-03	11:19:43
A2_2	E10	13	bact_pred	bact_pred	D	07:41:13	1.51E-03	11:57:51
A2_2	F10	14	bact_pred	bact_pred	D	07:08:50	1.05E-03	12:09:36
A2_2	G10	15	bact_pred	bact_pred	D	09:14:08	1.15E-03	12:22:32
A2_2	H10	16	bact_pred	bact_pred	D	09:04:22	1.09E-03	12:29:19
A2_2	A11	17	bact_pred	bact_pred	D	16:40:58	3.04E-03	20:03:46
A2_2	B11	18	bact_pred	bact_pred	D	08:19:02	1.09E-03	12:07:25
A2_2	C11	19	bact_pred	bact_pred	D	08:23:18	1.24E-03	12:15:32
A2_2	D11	20	bact_pred	bact_pred	D	07:41:56	1.55E-03	10:36:31
A2_2	E11	21	bact_pred	bact_pred	D	07:35:22	1.16E-03	11:03:07
A2_2	F11	22	bact_pred	bact_pred	D	08:10:40	1.55E-03	12:42:53
A2_2	G11	23	bact_pred	bact_pred	D	09:00:02	1.18E-03	12:07:16
A2_2	H11	24	bact_pred	bact_pred	D	15:58:31	2.41E-03	19:20:15
A2_2	A12	25	bact_pred	bact_pred	D	08:54:33	2.39E-03	12:23:07
A2_2	B12	26	bact_pred	bact_pred	D	21:03:41	-1.16E-03	16:28:43
A2_2	C12	27	bact_pred	bact_pred	D	09:07:21	1.94E-03	12:33:06
A2_2	D12	28	bact_pred	bact_pred	D	08:41:06	1.10E-03	12:09:15
A2_2	E12	29	bact_pred	bact_pred	D	14:24:38	3.82E-03	17:13:47
A2_2	F12	30	bact_pred	bact_pred	D	09:30:03	1.94E-03	13:17:40
A2_2	G12	31	bact_pred	bact_pred	D	09:08:40	1.80E-03	12:55:44
A2_2	H12	32	bact_pred	bact_pred	D	18:59:53	1.99E-03	23:25:42
A2_2	A1	1	bact_pred	bact_pred_strep	C	05:54:54	1.19E-03	11:09:36
A2_2	B1	2	bact_pred	bact_pred_strep	C	14:19:04	2.81E-03	19:31:12
A2_2	C1	3	bact_pred	bact_pred_strep	C	19:07:41	-2.94E-03	16:39:47
A2_2	D1	4	bact_pred	bact_pred_strep	C	26:06:11	-3.11E-03	21:40:24
A2_2	E1	5	bact_pred	bact_pred_strep	C	26:17:35	2.47E-03	30:14:07
A2_2	F1	6	bact_pred	bact_pred_strep	C	14:43:25	2.22E-03	20:22:15
A2_2	G1	7	bact_pred	bact_pred_strep	C	14:48:40	-2.56E-03	12:43:48
A2_2	H1	8	bact_pred	bact_pred_strep	C	06:50:59	1.19E-03	11:19:31
A2_2	A2	9	bact_pred	bact_pred_strep	C	19:02:46	-3.52E-03	15:09:12
A2_2	B2	10	bact_pred	bact_pred_strep	C	11:01:02	3.22E-03	16:08:57
A2_2	C2	11	bact_pred	bact_pred_strep	C	26:41:37	-2.42E-03	21:00:01
A2_2	D2	12	bact_pred	bact_pred_strep	C	25:39:57	-3.41E-03	20:39:37
A2_2	E2	13	bact_pred	bact_pred_strep	C	09:32:35	2.54E-03	14:34:41
A2_2	F2	14	bact_pred	bact_pred_strep	C	14:25:45	3.87E-03	19:19:25
A2_2	G2	15	bact_pred	bact_pred_strep	C	15:47:03	3.20E-03	20:08:16
A2_2	H2	16	bact_pred	bact_pred_strep	C	15:52:54	4.45E-03	18:40:37
A2_2	A3	17	bact_pred	bact_pred_strep	C	06:10:24	1.04E-03	10:55:49
A2_2	B3	18	bact_pred	bact_pred_strep	C	06:10:33	1.13E-03	10:41:02
A2_2	C3	19	bact_pred	bact_pred_strep	C	21:51:57	-4.25E-03	18:51:04
A2_2	D3	20	bact_pred	bact_pred_strep	C	07:58:36	2.88E-03	13:07:18
A2_2	E3	21	bact_pred	bact_pred_strep	C	08:19:31	2.65E-03	13:36:21
A2_2	F3	22	bact_pred	bact_pred_strep	C	12:27:41	4.84E-03	14:29:03
A2_2	G3	23	bact_pred	bact_pred_strep	C	11:57:42	4.49E-03	15:06:55
A2_2	H3	24	bact_pred	bact_pred_strep	C	16:08:59	5.82E-03	18:29:23
A2_2	A4	25	bact_pred	bact_pred_strep	C	06:09:08	1.13E-03	10:59:00
A2_2	B4	26	bact_pred	bact_pred_strep	C	12:58:36	5.56E-03	16:19:00
A2_2	C4	27	bact_pred	bact_pred_strep	C	09:11:57	3.31E-03	14:12:46
A2_2	D4	28	bact_pred	bact_pred_strep	C	08:40:21	2.11E-03	15:29:33
A2_2	E4	29	bact_pred	bact_pred_strep	C	06:13:30	1.25E-03	09:32:14
A2_2	F4	30	bact_pred	bact_pred_strep	C	05:35:37	1.24E-03	12:50:40
A2_2	G4	31	bact_pred	bact_pred_strep	C	05:47:41	1.17E-03	10:03:35
A2_2	H4	32	bact_pred	bact_pred_strep	C	21:58:15	2.82E-03	25:57:07
A2_3	A5	1	bact_strep	bact	E	09:53:30	1.22E-03	14:14:46
A2_3	B5	2	bact_strep	bact	E	05:55:30	1.22E-03	10:35:51
A2_3	C5	3	bact_strep	bact	E	01:00:34	2.29E-05	03:12:52
A2_3	D5	4	bact_strep	bact	E	10:23:20	4.75E-04	17:57:18
A2_3	E5	5	bact_strep	bact	E	00:56:19	1.11E-05	04:13:50
A2_3	F5	6	bact_strep	bact	E	09:48:14	4.47E-04	17:51:01
A2_3	G5	7	bact_strep	bact	E	06:08:12	1.21E-03	10:18:40
A2_3	H5	8	bact_strep	bact	E	05:46:16	1.27E-03	09:50:29
A2_3	A6	9	bact_strep	bact	E	14:32:34	4.46E-04	22:44:06
A2_3	B6	10	bact_strep	bact	E	06:22:59	1.25E-03	10:31:20
A2_3	C6	11	bact_strep	bact	E	02:18:07	7.86E-06	04:46:36
A2_3	D6	12	bact_strep	bact	E	23:56:10	6.77E-04	30:02:33
A2_3	E6	13	bact_strep	bact	E	20:45:11	7.03E-04	26:35:20
A2_3	F6	14	bact_strep	bact	E	15:49:25	4.76E-04	23:50:17
A2_3	G6	15	bact_strep	bact	E	01:45:30	9.79E-06	03:52:13
A2_3	H6	16	bact_strep	bact	E	20:05:03	5.61E-04	29:28:48
A2_3	A7	17	bact_strep	bact	E	06:24:01	1.30E-03	11:11:31
A2_3	B7	18	bact_strep	bact	E	06:00:07	1.27E-03	10:16:10
A2_3	C7	19	bact_strep	bact	E	06:02:02	1.32E-03	10:16:38
A2_3	D7	20	bact_strep	bact	E	30:59:05	5.41E-04	38:43:44
A2_3	E7	21	bact_strep	bact	E	08:45:02	4.80E-04	16:48:42
A2_3	F7	22	bact_strep	bact	E	15:52:44	5.55E-04	25:50:02
A2_3	G7	23	bact_strep	bact	E	06:22:46	1.25E-03	10:43:46
A2_3	H7	24	bact_strep	bact	E	11:14:11	7.63E-04	17:18:45
A2_3	A8	25	bact_strep	bact	E	06:35:01	1.24E-03	10:56:12
A2_3	B8	26	bact_strep	bact	E	02:29:02	6.86E-06	04:05:17
A2_3	C8	27	bact_strep	bact	E	46:49:49	-7.20E-03	44:43:10
A2_3	D8	28	bact_strep	bact	E	05:34:40	1.30E-03	09:42:32
A2_3	E8	29	bact_strep	bact	E	42:00:42	1.11E-04	46:48:52
A2_3	F8	30	bact_strep	bact	E	14:27:15	4.50E-04	22:30:30
A2_3	G8	31	bact_strep	bact	E	17:08:54	-6.00E-06	17:26:41
A2_3	H8	32	bact_strep	bact	E	06:00:00	1.26E-03	10:07:56
A2_3	A9	1	bact_strep	bact_pred	D	10:16:53	9.30E-04	15:49:48
A2_3	B9	2	bact_strep	bact_pred	D	09:51:46	9.93E-04	15:13:34
A2_3	C9	3	bact_strep	bact_pred	D	06:09:48	1.31E-03	10:07:54
A2_3	D9	4	bact_strep	bact_pred	D	06:20:06	1.24E-03	09:42:14
A2_3	E9	5	bact_strep	bact_pred	D	06:50:51	1.30E-03	10:15:43
A2_3	F9	6	bact_strep	bact_pred	D	08:21:49	1.16E-03	11:45:02
A2_3	G9	7	bact_strep	bact_pred	D	07:36:48	1.22E-03	10:51:16
A2_3	H9	8	bact_strep	bact_pred	D	09:31:17	1.08E-03	15:24:35
A2_3	A10	9	bact_strep	bact_pred	D	05:40:28	1.22E-03	09:02:35
A2_3	B10	10	bact_strep	bact_pred	D	08:18:05	2.30E-03	11:15:36
A2_3	C10	11	bact_strep	bact_pred	D	06:20:39	1.31E-03	09:53:27
A2_3	D10	12	bact_strep	bact_pred	D	04:29:23	1.20E-03	07:51:22
A2_3	E10	13	bact_strep	bact_pred	D	04:39:55	1.28E-03	07:47:57
A2_3	F10	14	bact_strep	bact_pred	D	07:12:59	1.27E-03	10:35:08
A2_3	G10	15	bact_strep	bact_pred	D	08:23:42	1.23E-03	11:43:19
A2_3	H10	16	bact_strep	bact_pred	D	08:01:54	1.20E-03	11:21:24
A2_3	A11	17	bact_strep	bact_pred	D	09:27:12	9.21E-04	15:16:22
A2_3	B11	18	bact_strep	bact_pred	D	07:49:54	1.26E-03	11:12:26
A2_3	C11	19	bact_strep	bact_pred	D	07:17:54	1.25E-03	10:38:12
A2_3	D11	20	bact_strep	bact_pred	D	26:11:35	-1.42E-03	22:11:54
A2_3	E11	21	bact_strep	bact_pred	D	07:58:07	1.33E-03	11:22:06
A2_3	F11	22	bact_strep	bact_pred	D	08:30:32	1.26E-03	12:12:50
A2_3	G11	23	bact_strep	bact_pred	D	08:16:37	1.28E-03	11:36:30
A2_3	H11	24	bact_strep	bact_pred	D	09:28:51	9.12E-04	15:05:35
A2_3	A12	25	bact_strep	bact_pred	D	08:25:29	3.07E-03	10:47:44
A2_3	B12	26	bact_strep	bact_pred	D	07:02:29	1.28E-03	10:30:19
A2_3	C12	27	bact_strep	bact_pred	D	08:38:32	2.47E-03	11:23:41
A2_3	D12	28	bact_strep	bact_pred	D	08:04:33	1.24E-03	11:24:39
A2_3	E12	29	bact_strep	bact_pred	D	09:35:04	9.62E-04	15:02:16
A2_3	F12	30	bact_strep	bact_pred	D	09:08:39	2.06E-03	12:29:23
A2_3	G12	31	bact_strep	bact_pred	D	08:43:05	2.34E-03	11:41:30
A2_3	H12	32	bact_strep	bact_pred	D	10:17:55	9.05E-04	15:50:41
A2_3	A1	1	bact_strep	bact_pred_strep	C	06:07:42	1.23E-03	11:09:41
A2_3	B1	2	bact_strep	bact_pred_strep	C	13:48:39	8.12E-04	19:38:02
A2_3	C1	3	bact_strep	bact_pred_strep	C	19:58:26	4.16E-04	27:52:41
A2_3	D1	4	bact_strep	bact_pred_strep	C	13:46:55	7.22E-04	19:46:29
A2_3	E1	5	bact_strep	bact_pred_strep	C	06:13:09	1.25E-03	11:01:28
A2_3	F1	6	bact_strep	bact_pred_strep	C	13:09:56	7.05E-04	19:40:15
A2_3	G1	7	bact_strep	bact_pred_strep	C	20:07:42	5.85E-04	29:16:17
A2_3	H1	8	bact_strep	bact_pred_strep	C	06:16:54	1.29E-03	11:20:07
A2_3	A2	9	bact_strep	bact_pred_strep	C	13:39:07	4.39E-04	21:38:35
A2_3	B2	10	bact_strep	bact_pred_strep	C	13:28:46	7.75E-04	19:49:37
A2_3	C2	11	bact_strep	bact_pred_strep	C	13:52:36	7.99E-04	20:14:15
A2_3	D2	12	bact_strep	bact_pred_strep	C	14:19:13	1.08E-03	19:12:30
A2_3	E2	13	bact_strep	bact_pred_strep	C	14:07:59	1.05E-03	19:09:16
A2_3	F2	14	bact_strep	bact_pred_strep	C	13:53:28	8.14E-04	19:50:22
A2_3	G2	15	bact_strep	bact_pred_strep	C	13:52:31	7.97E-04	19:54:06
A2_3	H2	16	bact_strep	bact_pred_strep	C	13:51:07	9.15E-04	19:00:15
A2_3	A3	17	bact_strep	bact_pred_strep	C	06:11:16	1.23E-03	11:01:12
A2_3	B3	18	bact_strep	bact_pred_strep	C	05:58:00	1.26E-03	10:41:09
A2_3	C3	19	bact_strep	bact_pred_strep	C	13:12:46	5.94E-04	20:33:27
A2_3	D3	20	bact_strep	bact_pred_strep	C	13:41:50	7.42E-04	19:45:59
A2_3	E3	21	bact_strep	bact_pred_strep	C	13:16:58	7.19E-04	19:28:15
A2_3	F3	22	bact_strep	bact_pred_strep	C	13:01:03	7.05E-04	19:23:52
A2_3	G3	23	bact_strep	bact_pred_strep	C	13:07:57	1.02E-03	18:22:41
A2_3	H3	24	bact_strep	bact_pred_strep	C	13:12:42	8.53E-04	18:30:15
A2_3	A4	25	bact_strep	bact_pred_strep	C	06:06:55	1.33E-03	10:13:50
A2_3	B4	26	bact_strep	bact_pred_strep	C	13:40:36	7.76E-04	19:39:46
A2_3	C4	27	bact_strep	bact_pred_strep	C	13:25:05	7.72E-04	19:38:54
A2_3	D4	28	bact_strep	bact_pred_strep	C	13:58:05	1.06E-03	18:32:07
A2_3	E4	29	bact_strep	bact_pred_strep	C	05:40:56	1.34E-03	09:50:15
A2_3	F4	30	bact_strep	bact_pred_strep	C	03:55:10	1.36E-03	08:35:09
A2_3	G4	31	bact_strep	bact_pred_strep	C	05:38:34	1.35E-03	10:30:29
A2_3	H4	32	bact_strep	bact_pred_strep	C	05:55:49	1.27E-03	10:46:41
A2_4	A5	1	bact_pred_strep	bact	E	10:24:59	1.21E-03	19:00:17
A2_4	B5	2	bact_pred_strep	bact	E	06:25:11	1.16E-03	11:07:44
A2_4	C5	3	bact_pred_strep	bact	E	01:53:20	2.25E-05	05:15:24
A2_4	D5	4	bact_pred_strep	bact	E	-1.79E-03	46:12:59
A2_4	E5	5	bact_pred_strep	bact	E	36:05:14	-2.84E-05	31:49:18
A2_4	F5	6	bact_pred_strep	bact	E	39:40:53	5.85E-04	44:46:27
A2_4	G5	7	bact_pred_strep	bact	E	07:12:17	1.15E-03	11:05:35
A2_4	H5	8	bact_pred_strep	bact	E	06:38:41	1.16E-03	10:43:13
A2_4	A6	9	bact_pred_strep	bact	E	39:16:40	6.27E-04	41:45:45
A2_4	B6	10	bact_pred_strep	bact	E	06:53:35	1.07E-03	11:01:55
A2_4	C6	11	bact_pred_strep	bact	E	09:38:31	2.28E-05	13:52:00
A2_4	D6	12	bact_pred_strep	bact	E	-9.69E-04	01:10:00
A2_4	E6	13	bact_pred_strep	bact	E	02:27:52	9.36E-04	04:05:09
A2_4	F6	14	bact_pred_strep	bact	E	41:11:38	1.34E-03	45:55:50
A2_4	G6	15	bact_pred_strep	bact	E	00:56:29	-1.45E-04	01:07:45
A2_4	H6	16	bact_pred_strep	bact	E	30:20:14	-3.53E-04	29:56:49
A2_4	A7	17	bact_pred_strep	bact	E	26:34:33	2.37E-03	29:42:30
A2_4	B7	18	bact_pred_strep	bact	E	06:46:48	1.14E-03	10:47:05
A2_4	C7	19	bact_pred_strep	bact	E	06:43:04	1.13E-03	11:55:49
A2_4	D7	20	bact_pred_strep	bact	E	36:53:07	1.32E-03	44:48:42
A2_4	E7	21	bact_pred_strep	bact	E	21:20:25	1.09E-03	24:22:28
A2_4	F7	22	bact_pred_strep	bact	E	42:17:58	1.09E-03	46:38:37
A2_4	G7	23	bact_pred_strep	bact	E	07:54:46	1.08E-03	12:00:38
A2_4	H7	24	bact_pred_strep	bact	E	19:29:23	1.47E-03	27:22:35
A2_4	A8	25	bact_pred_strep	bact	E	06:40:31	1.02E-03	11:02:10
A2_4	B8	26	bact_pred_strep	bact	E	01:11:03	5.69E-05	04:49:30
A2_4	C8	27	bact_pred_strep	bact	E	16:18:52	5.61E-04	19:10:43
A2_4	D8	28	bact_pred_strep	bact	E	06:04:39	1.07E-03	10:16:22
A2_4	E8	29	bact_pred_strep	bact	E	33:13:29	-3.92E-05	29:16:09
A2_4	F8	30	bact_pred_strep	bact	E	41:19:24	1.43E-03	46:35:04
